Log file open, 03/31/23 21:56:19
[2023.04.01-04.56.21:294][  0]LogRHI: Texture pool is 3455 MB (70% of 4936 MB)
[2023.04.01-04.56.21:294][  0]LogD3D12RHI: Async texture creation enabled
[2023.04.01-04.56.21:294][  0]LogD3D12RHI: RHI does not have support for 64 bit atomics
[2023.04.01-04.56.21:369][  0]LogTurnkeySupport: Running Turnkey SDK detection: ' -ScriptsForProject="C:/Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/TheChosenOne.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Intermediate/TurnkeyReport_0.log" -log="C:/Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Intermediate/TurnkeyLog_0.log" -project="C:/Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/TheChosenOne.uproject"  -platform=all'
[2023.04.01-04.56.21:369][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/TheChosenOne.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Intermediate/TurnkeyReport_0.log" -log="C:/Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Intermediate/TurnkeyLog_0.log" -project="C:/Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/TheChosenOne.uproject"  -platform=all" ]
[2023.04.01-04.56.21:408][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatASTC
[2023.04.01-04.56.21:408][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatDXT
[2023.04.01-04.56.21:408][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatETC2
[2023.04.01-04.56.21:408][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatIntelISPCTexComp
[2023.04.01-04.56.21:408][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatUncompressed
[2023.04.01-04.56.21:408][  0]LogTextureFormatOodle: Display: Oodle Texture TFO init; latest sdk version = 2.9.8
[2023.04.01-04.56.21:408][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.5.dll
[2023.04.01-04.56.21:409][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.6.dll
[2023.04.01-04.56.21:409][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.7.dll
[2023.04.01-04.56.21:410][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.8.dll
[2023.04.01-04.56.21:410][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatOodle
[2023.04.01-04.56.21:419][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android'
[2023.04.01-04.56.21:419][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTC'
[2023.04.01-04.56.21:419][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXT'
[2023.04.01-04.56.21:419][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2023.04.01-04.56.21:419][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2023.04.01-04.56.21:419][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2023.04.01-04.56.21:419][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2023.04.01-04.56.21:419][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2023.04.01-04.56.21:419][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2023.04.01-04.56.21:420][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2023.04.01-04.56.21:463][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2023.04.01-04.56.21:463][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2023.04.01-04.56.21:469][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2023.04.01-04.56.21:469][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2023.04.01-04.56.21:472][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2023.04.01-04.56.21:472][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2023.04.01-04.56.21:474][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2023.04.01-04.56.21:474][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2023.04.01-04.56.21:477][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2023.04.01-04.56.21:478][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2023.04.01-04.56.21:478][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2023.04.01-04.56.21:481][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2023.04.01-04.56.21:481][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2023.04.01-04.56.21:489][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2023.04.01-04.56.21:489][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2023.04.01-04.56.21:489][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2023.04.01-04.56.21:489][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2023.04.01-04.56.21:489][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2023.04.01-04.56.21:490][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2023.04.01-04.56.21:494][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2023.04.01-04.56.21:494][  0]LogTargetPlatformManager:   ADPCM
[2023.04.01-04.56.21:494][  0]LogTargetPlatformManager:   PCM
[2023.04.01-04.56.21:496][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2023.04.01-04.56.21:498][  0]LogTargetPlatformManager:   BINKA
[2023.04.01-04.56.21:504][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2023.04.01-04.56.21:504][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2023.04.01-04.56.21:504][  0]LogTargetPlatformManager:   OGG
[2023.04.01-04.56.21:507][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2023.04.01-04.56.21:507][  0]LogTargetPlatformManager:   OPUS
[2023.04.01-04.56.21:564][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2023.04.01-04.56.21:570][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2023.04.01-04.56.21:570][  0]LogTargetPlatformManager:   SF_METAL
[2023.04.01-04.56.21:570][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2023.04.01-04.56.21:570][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2023.04.01-04.56.21:570][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2023.04.01-04.56.21:570][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2023.04.01-04.56.21:570][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2023.04.01-04.56.21:570][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2023.04.01-04.56.21:570][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2023.04.01-04.56.21:570][  0]LogTargetPlatformManager:   PCD3D_SM6
[2023.04.01-04.56.21:570][  0]LogTargetPlatformManager:   PCD3D_SM5
[2023.04.01-04.56.21:570][  0]LogTargetPlatformManager:   PCD3D_ES31
[2023.04.01-04.56.21:570][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2023.04.01-04.56.21:570][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2023.04.01-04.56.21:570][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2023.04.01-04.56.21:570][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2023.04.01-04.56.21:577][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2023.04.01-04.56.21:577][  0]LogTargetPlatformManager:   VVM_1_0
[2023.04.01-04.56.21:577][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.04.01-04.56.21:577][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.04.01-04.56.21:577][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.04.01-04.56.21:577][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.04.01-04.56.21:577][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.04.01-04.56.21:577][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.04.01-04.56.21:581][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.04.01-04.56.21:581][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.04.01-04.56.21:581][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.04.01-04.56.21:581][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.04.01-04.56.21:615][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.04.01-04.56.21:615][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.04.01-04.56.21:615][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.04.01-04.56.21:623][  0]LogDerivedDataCache: Speed tests for C:/Users/1924h/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2023.04.01-04.56.21:623][  0]LogDerivedDataCache: Display: Performance to C:/Users/1924h/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.03ms. RandomReadSpeed=913.52MBs, RandomWriteSpeed=152.54MBs. Assigned SpeedClass 'Local'
[2023.04.01-04.56.21:624][  0]LogDerivedDataCache: Using Local data cache path C:/Users/1924h/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.04.01-04.56.21:625][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.04.01-04.56.21:625][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.04.01-04.56.21:625][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.04.01-04.56.21:625][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.04.01-04.56.21:625][  0]LogShaderCompilers: Guid format shader working directory is -35 characters bigger than the processId version (../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Intermediate/Shaders/WorkingDirectory/9932/).
[2023.04.01-04.56.21:625][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/1924h/AppData/Local/Temp/UnrealShaderWorkingDir/6883DD8D460903FCDC8C56A58E0B051E/'.
[2023.04.01-04.56.21:625][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.04.01-04.56.21:625][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 5 workers.
[2023.04.01-04.56.22:489][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.04.01-04.56.22:837][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.04.01-04.56.22:838][  0]LogShaderCompilers: Display: Failed to delete old shader autogen file: ../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.04.01-04.56.22:839][  0]LogShaderCompilers: Display: Shader autogen file written: ../../../../../../Users/1924h/OneDrive/Documents/Unreal Projects/TheChosenOne 5.1/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.04.01-04.56.23:065][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.04.01-04.56.23:065][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM5 (0)
[2023.04.01-04.56.23:065][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.04.01-04.56.23:065][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.04.01-04.56.23:065][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.04.01-04.56.23:065][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.04.01-04.56.23:065][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.04.01-04.56.23:065][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.04.01-04.56.23:065][  0]LogInit: FStereoShaderAspects: ---
[2023.04.01-04.56.23:065][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.04.01-04.56.23:065][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.04.01-04.56.23:065][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.04.01-04.56.23:065][  0]LogInit: FStereoShaderAspects: ---
[2023.04.01-04.56.23:065][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.04.01-04.56.23:065][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.04.01-04.56.23:065][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.04.01-04.56.23:065][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.04.01-04.56.23:136][  0]LogSlate: Using FreeType 2.10.0
[2023.04.01-04.56.23:137][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.04.01-04.56.23:195][  0]LogAssetRegistry: FAssetRegistry took 0.0143 seconds to start up
[2023.04.01-04.56.23:210][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.04.01-04.56.23:519][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.04.01-04.56.24:266][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.04.01-04.56.24:266][  0]LogDeviceProfileManager: Available device profiles:
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B6200][0000070A37361800 52] GlobalDefaults, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B7800][0000070A37EF0000 52] Windows, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B7A00][0000070A37EF5000 52] WindowsEditor, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B7400][0000070A37EF2800 52] WindowsServer, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B6C00][0000070A3754C800 52] WindowsClient, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B5000][0000070A2E4F0000 52] IOS, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B6600][0000070A3754A000 52] iPadAir2, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B8200][0000070A3E722800 52] IPadPro, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B8400][0000070A3E720000 52] iPadAir3, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B6800][0000070A3E727800 52] iPadAir4, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B3A00][0000070A3E72A000 52] iPadAir5, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B8C00][0000070A3E72C800 52] iPadMini4, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B5E00][0000070A37EF7800 52] iPadMini5, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B8000][0000070A3E750000 52] iPadMini6, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BA000][0000070A3E75A000 52] iPhone6S, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BA200][0000070A3E757800 52] iPhone7, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BA400][0000070A3E755000 52] iPodTouch7, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B7C00][0000070A3E75C800 52] iPhone6SPlus, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B8600][0000070A3E725000 52] iPhone7Plus, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B5600][0000070A3E780000 52] iPhoneSE, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B5A00][0000070A3E785000 52] iPhone8, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B5C00][0000070A3E787800 52] iPhone8Plus, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B6E00][0000070A3E78A000 52] iPhoneX, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B7000][0000070A3E78C800 52] iPhoneXS, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B8A00][0000070A3E752800 52] iPhoneXSMax, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B9E00][0000070A3E760000 52] iPhoneXR, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BAC00][0000070A3E765000 52] iPhone11, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BAA00][0000070A3E767800 52] iPhone11Pro, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B9600][0000070A3E76A000 52] iPhone11ProMax, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B5800][0000070A3E76C800 52] iPhoneSE2, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BA800][0000070A3E782800 52] iPhone12Mini, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B9800][0000070A3E730000 52] iPhone12, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B9C00][0000070A3E735000 52] iPhone12Pro, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B6A00][0000070A3E737800 52] iPhone12ProMax, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B7E00][0000070A3E73A000 52] iPhone13Mini, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B8E00][0000070A3E73C800 52] iPhone13, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B9A00][0000070A3E762800 52] iPhone13Pro, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B7200][0000070A3E7B0000 52] iPhone13ProMax, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BB000][0000070A3E7B5000 52] iPhoneSE3, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BB200][0000070A3E7B7800 52] iPhone14, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BB600][0000070A3E7BA000 52] iPhone14Plus, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BB800][0000070A3E7BC800 52] iPhone14Pro, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BBC00][0000070A3E732800 52] iPhone14ProMax, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B4E00][0000070A3E7C0000 52] iPadPro105, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BA600][0000070A3E7C5000 52] iPadPro129, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BAE00][0000070A3E7C7800 52] iPadPro97, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BC000][0000070A3E7CA000 52] iPadPro2_129, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BC200][0000070A3E7CC800 52] iPad5, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BC600][0000070A3E7B2800 52] iPad6, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BC800][0000070A3E7D0000 52] iPad7, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BCC00][0000070A3E7D5000 52] iPad8, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B7600][0000070A3E7D7800 52] iPad9, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B8800][0000070A3E7DA000 52] iPad10, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B9400][0000070A3E7DC800 52] iPadPro11, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BD000][0000070A3E7C2800 52] iPadPro2_11, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BD200][0000070A3E7E0000 52] iPadPro3_11, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BD600][0000070A3E7E5000 52] iPadPro4_11, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BD800][0000070A3E7E7800 52] iPadPro3_129, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BDC00][0000070A3E7EA000 52] iPadPro4_129, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B9200][0000070A3E7EC800 52] iPadPro5_129, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2B9000][0000070A3E7D2800 52] iPadPro6_129, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BBA00][0000070A3E7F0000 52] AppleTV, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BE000][0000070A3E7F5000 52] AppleTV4K, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BE200][0000070A3E7F7800 52] AppleTV2_4K, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BE600][0000070A3E7FA000 52] TVOS, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BF800][0000070A3E7E2800 52] Mac, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BFA00][0000070A3E7FC800 52] MacEditor, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BF400][0000070A3F010000 52] MacClient, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BEC00][0000070A3F015000 52] MacServer, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BEA00][0000070A3F01A000 52] Linux, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BF600][0000070A3F017800 52] LinuxEditor, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BE800][0000070A3F01C800 52] LinuxArm64Editor, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BE400][0000070A3E7F2800 52] LinuxArm64, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BBE00][0000070A3F020000 52] LinuxClient, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BB400][0000070A3F025000 52] LinuxArm64Client, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BFC00][0000070A3F027800 52] LinuxServer, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BCA00][0000070A3F02A000 52] LinuxArm64Server, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3E2BC400][0000070A3F02C800 52] Android, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3DCEF400][0000070A3F012800 52] Android_Preview_OpenGL, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A38712A00][0000070A3F030000 52] Android_Preview_Vulkan, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3F050000][0000070A3F035000 52] Android_Low, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3F051200][0000070A3F037800 52] Android_Mid, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3F051600][0000070A3F03A000 52] Android_High, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3F051800][0000070A3F03C800 52] Android_Default, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3F051C00][0000070A3F022800 52] Android_Adreno4xx, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3F050A00][0000070A3E790000 52] Android_Adreno5xx_Low, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3F050C00][0000070A3E795000 52] Android_Adreno5xx, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3F050E00][0000070A3E797800 52] Android_Adreno6xx, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3F052000][0000070A3E79A000 52] Android_Adreno6xx_Vulkan, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3F052200][0000070A3E79C800 52] Android_Adreno7xx, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3F052600][0000070A3F032800 52] Android_Adreno7xx_Vulkan, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3F052800][0000070A3F060000 52] Android_Mali_T6xx, 
[2023.04.01-04.56.24:267][  0]LogDeviceProfileManager: 	[0000070A3F052C00][0000070A3F065000 52] Android_Mali_T7xx, 
